website,category,phone,company_name,address,email
http://www.standrewprep.com,Primary-Schools,876-920-5728,St Andrew Prep School,2-6 Cecelio Ave Kingston 10 Jamaica,standrewprep@cwjamaica.com
http://www.liguaneaprep.com,Primary-Schools,876-927-6066,Liguanea Preparatory School,"15A East Kings House Rd, Kingston 6, Jamaica",liguaneaprep@cwjamaica.com
http://www.queensprepjamaica.com,Primary-Schools,876-924-2046,Queen's Preparatory School The,121 Constant Spring Rd Kingston 8 Jamaica,queens.preparatory@gmail.com
http://www.questprep.net,Primary-Schools,876-969-0489,Quest Preparatory School,22 Mannings Hill Rd Kingston 8 Jamaica,questprep@hotmail.com
http://www.suthermereprepschool.com,Primary-Schools,876-978-2734,Suthermere Preparatory School,4 Easton Av Kingston 5 Jamaica,nhlsuthermere@yahoo.com
http://www.yamaja.com,Boat-Dealers-Equipment,876-927-8700,Yamaja Engines Ltd,35 Lady Musgrave Rd Kingston 5 Jamaica,sales@yamajajamaica.com
http://www.efj.org.jm,Environmental-Conservation-Ecological-Organizations,876-960-6744,Environmental Foundation Of Jamaica,1B Norwood Ave Kingston 5 Jamaica,info@efj.org.jm
http://www.jcdt.org.jm,Environmental-Conservation-Ecological-Organizations,876-920-8278,Jamaica Conservation & Development Trust,29 Dumbarton Ave Kingston 10 Jamaica,jamaicaconservation@gmail.com
http://www.forestry.gov.jm,Environmental-Conservation-Ecological-Organizations,876-924-2667,Forestry Department,173 Constant Spring Rd Kingston 8 Jamaica,fdinfo@forestry.gov.jm
http://www.cep.unep.org,Environmental-Conservation-Ecological-Organizations,876-922-9267,United Nations Environment Programme,"14-20 Port Royal St, Kingston, Jamaica",rcu@cep.unep.org
http://www.ccam.org.jm/,Environmental-Conservation-Ecological-Organizations,876-986-3327,Caribbean Coastal Area Management Foundation,"Lionel Town Vere, Clarendon Jamaica",ccmafngo@gmail.com
http://www.pepsi.com,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-757-3839,Pepsi-Cola Jamaica Bottling Co Ltd,"214 Spanish Town Rd, Kingston 11, Jamaica",eswaby@cbc.co
http://www.jwrayandnephew.com,Liquor-Wholesalers-Manufacturers,876-926-9009,J Wray & Nephew Ltd,23 Dominica Dr Kingston 5 Jamaica,jwncustomerservice@campari.com
http://www.caribbeanproducers.com,Liquor-Wholesalers-Manufacturers,876-633-5976,Caribbean Producers Ja Ltd,71 Lady Musgrave Rd Kingston 10 Jamaica,
http://www.monymuskrums.com,Liquor-Wholesalers-Manufacturers,876-926-7548,National Rums Of Jamaica Ltd,25 Dominica Dr Kingston 5 Jamaica,
http://www.gracekennedy.com,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-922-3440,GraceKennedy Ltd,"73 Harbour St, Kingston, Jamaica",gracekennedy@gkco.com
http://www.seprod.com,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-706-5844,Serge Island Dairies Ltd,"Seaforth Morant Bay, St Thomas Jamaica",
http://www.trujuice.com,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-708-2158,Tru-Juice,"Bog Walk, St Catherine, Jamaica",info@tradewindscitrus.com
http://www.ojaykoolers.com,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-983-2107,OJay Koolers Ltd,"Lot 8 Walkers Rd, Old Harbour, Jamaica",Ojaykoolers@gmail.com
http://www.selectbrandsja.com,Liquor-Wholesalers-Manufacturers,876-758-3777,Select Brands,379 Spanish Town Rd Kingston 11 Jamaica,
http://www.worthyparkestate.com/,Liquor-Wholesalers-Manufacturers,876-903-6103,Worthy Park Estate Ltd,"Worthy Park, Lluidas Vale, St Catherine, Jamaica",admin@worthyparkestate.com
http://www.vapjamaica.net,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-984-7834,Very Amazing Products Ltd,"Lots 4 & 5 Twickenham Park, Spanish Town, St Catherine, Jamaica",vap@cwjamaica.com
http://www.shopsampars.com,Non-Alcoholic-Beverage-Wholesalers-Manufacturers,876-923-8733,Sampars Cash & Carry,233 Marcus Garvey Dr Kingston 11 Jamaica,sales@samparsja.com
http://www.krblearum.com,Liquor-Wholesalers-Manufacturers,876-931-5122,K R B Lea Jamaica Rums Ltd,Lot 41 Caracas Ave Kingston Freezone,leasrum@gmail.com
http://www.cfjlimited.com,Kitchen-Cabinets,876-929-7897,Custom Furnishing & Joinery Ltd,6 Red Hills Rd Kingston 10 Jamaica,cfjlimited@yahoo.com
http://www.centralcesspool.com,Portable-Toilets,876-907-0133,Central Cesspool Ltd,"Lot 4 Michael Manley Dr Spanish Town, St Catherine Jamaica",cbhlaudley@gmail.com
http://www.eurotrendmanufacturing.com,Kitchen-Cabinets,876-923-5796,Eurotrend Manufacturing & Fabricators Company Ltd,Lot 20 Carifta Ave Kingston 11 Jamaica,info@eurotrendmanufacturing.com
http://www.globalmedialtd.com,Advertising-Agencies,876-754-4878,Global Media Services Ltd,13 Cargill Ave Kingston 10 Jamaica,gms_jaltd@yahoo.com
http://www.adlibstudioja.com,Advertising-Agencies,876-906-1403,Adlib Studio,17 Ruthven Rd Kingston 10 Jamaica,adlib@cwjamaica.com
http://www.facebook.com/cameronindustries,Kitchen-Cabinets,876-906-3862,Cameron Industries Joinery Ltd,30 Red Hills Rd Kingston 10 Jamaica,admin@cameronindustriesltd.com
http://www.nissanjamaica.com,New-Car-Dealers,876-948-5459,Fidelity Motors Ltd,"5-18 Hanover St, Kingston, Jamaica",sales@thegelgroup.com
http://www.dccadvert.com,Advertising-Agencies,876-926-4116,Dunlop Corbin Communications,6 Oxford Rd Kingston 5 Jamaica,dccadvert@dunlopcorbin.com
http://www.autotradersja.com,Car-Washing-Detailing,876-978-5260,Auto Spa,102 Old Hope Rd Kingston 6 Jamaica,autotraders@cwjamaica.com
http://www.toyotajamaica.com,New-Car-Dealers,876-923-7231,Toyota Jamaica Ltd,"427 Spanish Town Rd, Kingston 11, Jamaica",sales@toyotajamaica.com
http://www.marketnplus.com,Advertising-Agencies,876-946-2027,Marketing Plus Ltd,Shop 12B 2 Seymour Ave Kingston 6 Jamaica,marketplus@cwjamaica.com
http://wwwatlautomotive.com,New-Car-Dealers,1-888-ATL-SERV,ATL Automotive Ltd,1c - 3 Oxford Rd Kingston 5 Jamaica,sales@atlautomotive.com
http://www.kiamotorsjamaica.com,New-Car-Dealers,876-920-5000,Kia Motors,2 Chelsea Ave Kingston 10 Jamaica,mail@kiamotorsjamaica.com
http://www.bmwjamaica.com,New-Car-Dealers,876-906-2697,ATL Autobahn Limited,5 Orchard Rd Kingston 5 Jamaica,bmwsales@atlautomotive.com
http://www.cgrjamaica.com,Advertising-Agencies,876-977-5060,C G R Communications Ltd,29 Munroe Rd Kingston 6 Jamaica,info@cgrjamaica.com
http://www.icmsjamaica.com,Credit-Management-Debt-Counselling,876-946-0083,International Credit Management Solutions Ltd (ICMS),72 Hope Rd Kingston 6 Jamaica,info@icmsjamaica.com
http://www.khrysancleen.com,Car-Washing-Detailing,876-969-8759,Khrystal Auto Care Training Institute Ltd,82 Constant Spring Rd Kingston 10 Jamaica,khrystalauto@cwjamaica.com
http://www.kigjamaica.com,New-Car-Dealers,876-923-6479,Kingston Industrial Garage Ltd,"381 Spanish Town Rd, Kingston 11, Jamaica",
http://www.mitsubishijamaica.com,New-Car-Dealers,876-928-5041,Mitsubishi,51 South Camp Rd Kingston 4 Jamaica,contact@mitsubishijamaica.com
http://www.stewartsautomotivegroup.com,New-Car-Dealers,876-928-5041,Stewart's Automotive Group,49 1/2 South Camp Rd Kingston 4 Jamaica,contact@stewartsautomotivegroup.com
http://www.procomm.com.jm,Advertising-Agencies,876-665-5025,PRO Communications Ltd,2 Phoenix Ave Kingston 10 Jamaica,info@procomm.com.jm
http://www.nwccreditunion.com,Credit-Management-Debt-Counselling,876-977-3364,National Water Commission Co-Op Credit Union Ltd,229 Old Hope Rd Kingston 6 Jamaica,nwcco-op@cwjamaica.com
http://www.maximumcardetailing.com,Car-Washing-Detailing,876-954-6116,Maximum Car Detailing,Bounty Hall,info-ja@maximumcardetailing.com
http://www.suzukijamaica.com,New-Car-Dealers,876-928-5041,Suzuki,49 1/2 South Camp Rd Kingston 4 Jamaica,contact@suzukijamaica.com
http://www.jlrjamaica.com,New-Car-Dealers,876-968-0930,Jaguar Land Rover,49 1/2 South Camp Rd Kingston 4 Jamaica,contactjlrjamaica.com
http://www.admarkjamaica.com,Advertising-Agencies,876-927-6176,Advertising & Mktng (Ja) Ltd,3 Brompton Rd Kingston 5 Jamaica,kimfoote@admarkjamaica.com
http://www.silverstarjamaica.com,New-Car-Dealers,876-930-0024,Mercedes-Benz,51 South Camp Rd Kingston 4 Jamaica,contact@silverstarjamaica.com
http://www.dmelautozone.com,New-Car-Dealers,876-963-8286,Dmel Auto Zone Ltd,"26 New Green Rd Mandeville, Manchester Jamaica",dmelautozoneltd@gmail.com
http://www.e-fire.com,Advertising-Agencies,876-755-2453,E-Fire,7 Grosvenor Terrace Kingston 8 Jamaica,joinus@e-fire.com
http://www.tschemcleaningservices.com/,Duct-Cleaning,876-622-6092,Kitchen Exhaust Cleaners & Janitorial Services,78 Slipe Rd Kingston 5 Jamaica,weserve.tschem@gmail.com
http://www.videoaccesssecurity.com,Security-Control-Systems-Equipment,876-758-1909,Video-Access Security Solutions Ltd,5 Sundown Cres Kingston 10 Jamaica,videoaccess@flowja.com
http://www.digiviewsecurity.com,Security-Control-Systems-Equipment,876-906-6528,Digiview Security Ltd,5 Beechwood Ave Kingston 5 Jamaica,
http://www.healthyofficeshomes.com,Furniture-Refinishing-Stripping-Repair,876-906-3073,Healthy Offices Homes & Lifestyle,33 Studio One Blvd Kingston 5 Jamaica,healthyhohl@gmail.com
http://www.tschemcleaningservices.com,Duct-Cleaning,876-622-6092,TS Chem Cleaning Supplies & Services,Kingston Jamaica,weserve.tschem@gmail.com
http://www.wattsnewja.com,Security-Control-Systems-Equipment,876-906-4174,Watts New Ltd,Shop 9 Tropical Plaza Kingston 10 Jamaica,customerservice@wattsnewja.com
http://www.netlinkjamaica.com/,Security-Control-Systems-Equipment,876-920-6963,Netlink Jamaica Ltd,14 Eastwood Ave Kingston 10 Jamaica,netlink@cwjamaica.com
http://www.diplomattrackingsolutions.com/,Security-Control-Systems-Equipment,876-906-5688,Diplomat Tracking Solutions Limited,"18 Molynes Rd, Kingston 10 Jamaica",diplomattrackingsol@hotmail.com
http://www.milestone.com,Steam-Cleaning,876-941-7971,Milestone Environmental Ltd,Shop 17 24 Dunrobin Ave Kingston 10 Jamaica,info@milestoneja.com
http://www.twilightcleaners.com,Steam-Cleaning,876-905-4516,Twilight All American Cleaners Ltd,Shop 17 105 Red Hills Rd Kingston 19 Jamaica,
http://www.cbcabling.com,Security-Control-Systems-Equipment,876-906-3284,CB Cabling Technologies Ltd,41 Half Way Tree Rd Kingston 5 Jamaica,info@cbcabling.com
http://www.louisindustrial.com,Heavy-Equipment-Dealers,876-933-0688,Louis Industrial Garage Ltd,81 Park Wy Kingston 11 Jamaica,lig@cwjamaica.com
http://www.noahsarkjm.com,Veterinarians,876-927-6624,Josephs John Dr,72A Hope Rd Kingston 6 Jamaica,noahsark@cwjamaica.com
http://www.phoenixvetcareja.com,Veterinarians,876-926-5060,Phoenix VetCare,73 Westminister Rd Kingston 10 Jamaica,phoenixvetclinic@gmail.com
http://www.smallanimalvet.com,Veterinarians,876-969-1356,Animalcare Veterinary Hospital,4 Goodwood Terr Kingston 10 Jamaica,hospital@animalcarevet.com
http://www.ianandersonvet.com/,Veterinarians,876-972-0149,Anderson I G Dr,"Windsor Rd St. Anns Bay, St Ann Jamaica",vetdoc_andy@yahoo.com
http://www.jamaicaspca.net,Veterinarians,876-998-4997,Jamaica Society For The Prevention Of Cruelty To Animals,"Caymans Track, Caymanas Park Meadowvale Entrance",
http://www.portmorevet.com,Veterinarians,876-998-1462,Animalcare Portmore,"Shop 1 Adventure Plaza Portmore, St Catherine Jamaica",clinic@portmorevet.com
http://www.hondabikesjamaica.com,Motorcycles-Motor-Scooters,876-928-5041,Honda Motorcycle,49 1/2 South Camp Rd Kingston 4 Jamaica,contact@hondabikesjamaica.com
http://www.calljaa.com,Roadside-Assistance,876-929-1200,Jamaica Automobile  Association,7 Central Ave Kingston 5 Jamaica,jaa@jnbs.com
http://www.banmarkjamaica.com,Motorcycles-Motor-Scooters,876-957-0196,Banmark,"West End Negril, Westmoreland Jamaica",
http://www.kilopest.com,Pest-Control-Services,876-926-7913,Kilopest Ltd,1A Skibo Ave Kingston 10 Jamaica,super@superdservices.com
http://www.targetpestmc.com,Pest-Control-Services,876-968-2537,Target Pest Management Company,9 Ripon Rd Kingston 5 Jamaica,targetpestmc@yahoo.com
http://www.arcadiaenterprises.com,Pest-Control-Services,876-754-6490,Arcadia Enterprise Ltd,6 West Arcadia Ave Kingston 5 Jamaica,arcadiaenterprise@hotmail.com
http://www.leapro.net,Pest-Control-Services,876-960-3473,LeaPro Group Ltd,26 Haining Rd Kingston 5 Jamaica,info@leapro.net
http://www.nationalsupplyjm.com/,Contractors'-Equipment-Service-Supplies,876-969-6380,National Supply Co Ltd,60 Constant Spring Rd Kingston 10 Jamaica,customerservice@nationalsupplyjm.com
http://www.stewartindustrialjm.com,Contractors'-Equipment-Service-Supplies,876-923-5031,Stewart Industrial,22 Bell Rd Kingston 11 Jamaica,contact@stewartindustrialjm.com
http://www.sherwin-williams.com.jm,Decorative-Concrete,876-905-0738,Sherwin-Williams (W I) Ltd,"Shop 4, Dunrobin Plaza, 30 Dunrobin Ave, Kingston 10, Jamaica",sherwinw@sherwin-williams.com.jm
http://www.imcajam.com,Contractors'-Equipment-Service-Supplies,876-937-4229,IMCA Jamaica Ltd,"217 Spanish Town Rd, Kingston 13, Jamaica",info@imcajam.com
http://www.tropishades.com,Awnings-Canopies,876-926-2255,Tropishades Ltd,15 Burley Rd Kingston 10 Jamaica,info@tropishades.com
http://www.sun-bloc.com,Awnings-Canopies,876-929-3356,Sun-Bloc Awnings & Tents Ltd,"10 St James Ave, Kingston, Jamaica",contact@sun-bloc.com
http://www.mapexjamaica.com,Contractors'-Equipment-Service-Supplies,876-603-3333,Mapex (Jamaica) Ltd,"Hanbury Rd Mandeville, Manchester Jamaica",mapex@mapexusa.com
http://www.scl-group.com,Contractors'-Equipment-Service-Supplies,876-928-9797,S C L (Jamaica) Ltd,"Units Q4 & Q5, 7 Norman Rd, Kingston C S O, Jamaica",a.raymond@scl-group.com
http://www.regency-blinds.com,Awnings-Canopies,876-929-8663,Regency Blinds Ltd,30-34 Half Way Tree Rd Kingston 5 Jamaica,sales@regency-blinds.com
http://www.pestpagesja.com,Pest-Control-Services,876-925-8580,Caribpest Control & Pesticide (Health) Consultants Ltd,Shop 3a 21 Rochester Ave Kingston 8 Jamaica,lousatulloch@gmail.com
http://www.bestforlessawnings.webs.com,Awnings-Canopies,876-784-8800,E & S Best For Less Aluminum and Canvas Awning,"8 Humber Ave Montego Bay, St James Jamaica",bestforlessawnings@yahoo.com
http://www.johnshallaggregates.com,Decorative-Concrete,876-565-8028,John's Hall Aggregates Ltd,Salt Marsh,aggregates@cwjamaica.com
http://www.decorspaces.com,Decorative-Concrete,876-969-8237,Decor Spaces International Company Limited,Shop 15 24 Dunrobin Ave Kingston 10 Jamaica,Moreinfo@decorspaces.com
http://www.sgroadsja.com,Road-Building-Contractors,876-603-4230,S & G Road Surfacing Materials Ltd,"Dunsinane Hatfield, Manchester Jamaica",info@sgroadsja.com
http://www.spacesjamaica.com,Furniture-Stores,876-926-4013,Spaces Ltd,9-11 Phoenix Ave Kingston 10 Jamaica,info@spacesjamaica.com
http://www.furniturelandja.com,Furniture-Stores,876-924-1853,Furnitureland & Karmen's Kollection,112 Constant Spring Rd Kingston 8 Jamaica,karmenskollection@yahoo.com
http://www.mataharifurniture.com,Furniture-Stores,876-632-0357,Matahari Enterprise Ltd,39 Windsor Ave Kingston 5 Jamaica,sales@mataharifurniture.com
http://www.supervaluja.com,Furniture-Stores,876-977-6870,Super Valu Home Centre Ltd,137 Old Hope Rd Kingston 6 Jamaica,service@supervaluja.com
http://www.chooselifeirisja.com,Natural-Health-Services-Practitioners,876-754-2712,Choose Life Nutrition Herbal Research Centre Ltd,17 Sandringham Ave Kingston 10 Jamaica,chooselifeirisdxja@gmail.com
http://www.doctorheinzbecker.com,Natural-Health-Services-Practitioners,876-422-0779,Pain Clinic The,Unit 4 123 Constant Spring Rd Kingston 8 Jamaica,dr.heinzbecker@gmail.com
http://www.nccaomdiplomates.com/acupuncturejamaica,Natural-Health-Services-Practitioners,876-927-8473,Brown Tracey-Ann Dr,17 Latham Ave Kingston 6 Jamaica,traceyannbrown@gmail.com
http://www.sunshinepharmacyja.com,Natural-Health-Services-Practitioners,876-986-9085,Winsome B Christie,"7 Bryants Cres May Pen, Clarendon Jamaica",sunpharm@hotmail.co.uk
http://www.lifestyletransformationcentreja.com,Natural-Health-Services-Practitioners,876-906-5683,Lifestyle Transformation Centre,2 Fairway Ave Kingston 6 Jamaica,
http://www.pidjamaica.com,Promotional-Products,876-908-0248,Witter's Promotional Ideas & Designs Ltd,14 Westminster Rd Kingston 10 Jamaica,customerservice@pidjamaica.com
http://www.noveltygimmicks.com,Promotional-Products,876-978-2490,Novelty Gimmicks Ltd,5 Downer Ave Kingston 5 Jamaica,
http://www.agripackagingja.com,Promotional-Products,876-926-6006,Agricultural & Industrial Packaging Ltd,38 Lyndhurst Rd Kingston 5 Jamaica,agriindpacking@gmail.com
http://www.mediaimpactja.com,Promotional-Products,876-926-6952,Media Impact Ltd,1A Union Square Kingston 5 Jamaica,mediaimpact532@gmail.com
http://www.bcnsprintersjamaica.com,Promotional-Products,876-901-9699,BCNS Printers Ltd,8 Norton Dr Kingston 10 Jamaica,bcnsprintersltd@gmail.com
http://www.touchlinejamaica.com,Promotional-Products,876-968-2650,Touchline Industries,4A Swallowfield Rd Kingston 5 Jamaica,info@touchlinejamaica.com
http://www.sunislandjamaica.com,Promotional-Products,876-926-1330,Sun Island Jamaica Ltd,45 Molynes Rd Kingston 10 Jamaica,sales@sunislandjamaica.com
http://www.providentialservicesjm.com,Promotional-Products,876-755-0018,Providential Services,22 Dunrobin Ave Kingston 10 Jamaica,providentialservices@yahoo.com
http://www.logostitchja.com,Promotional-Products,876-755-2986,Logo Stitch Manufacturing Ltd,Unit 1 69 Constant Spring Rd Kingston 10 Jamaica,info@logostitchja.com
http://www.logotechpromoprods.com,Promotional-Products,876-960-2153,Logotech Promotional Products Ltd,Ofc 1 34 Dumbarton Ave Kingston 10 Jamaica,logotech@flowja.com
http://www.providentialservicesespwebsite.com,Promotional-Products,876-755-0018,Providential Services,22 Dunrobin Ave Kingston 10 Jamaica,accelprovidentialsales@gmail.com
http://www.nht.gov.jm,Mortgages,876-929-6500,National Housing Trust,4 Park Blvd Kingston 5 Jamaica,wecare@nht.gov.jm
http://www.vmbs.com,Mortgages,876-754-8627,Victoria Mutual Building  Society The,73-75 Half Way Tree Rd Kingston 10 Jamaica,manager@vmbs.com
http://www.horizondistributorsltd.com,Retail-Distributors,876-754-3311,Horizon Distributors Ltd,1 Lincoln Rd Kingston 5 Jamaica,horizon@cwjamaica.com
http://www.qualitydistributorsco.com,Retail-Distributors,876-929-6755,Quality Distributors & Manufacturing Co Ltd,2 Westminster Rd Kingston 10 Jamaica,quality9296755@yahoo.com
http://www.lmhpublishing.com,Retail-Distributors,876-938-0005,L M H Publishing Ltd,"Suite 10 Sagicor Complex, 7 Norman Rd, Kingston C S O, Jamaica",lmhbookpublishing@cwjamaica.com
http://www.advancedscales.com,Retail-Distributors,876-968-9612,Advanced Scales & Equip Ltd,"10 Hagley Park Rd, Kingston 10, Jamaica",sales@advancedscales.com
http://www.avgdistja.com/products/,Retail-Distributors,876-931-7732,A V G Import & Distributors Ltd,35 Renfield Dr Kingston 20 Jamaica,avgdistributor@cwjamaica.com
http://www.cwjcu.com,Mortgages,876-936-3800,C & WJ  Co-Op Credit Union Ltd,51 Half Way Tree Rd Kingston 10 Jamaica,
http://www.cibcfcib.com,Mortgages,876-935-4714,CIBC FirstCaribbean International Bank,"Head Office, 23 Knutsford Blvd Kingston 5 Jamaica",
http://www.spanishgrain.com,Retail-Distributors,876-923-4510,Spanish Grain Store,15 Second St Kingston 13 Jamaica,info@spanishgrain.com
http://www.jewelresorts.com,Golf-Courses,876-973-7319,Runaway Bay Golf Club,"Runaway Bay, St Ann, Jamaica",golfclub@jewelresorts.com
http://www.sandals.com/golf/jamaica/,Golf-Courses,876-975-0119,Sandals Golf & Country Club,"Upton Ocho Rios, St Ann Jamaica",sgccproshop@grp.sandals.com
http://www.negrilhillsgolfclub.com,Golf-Courses,876-957-4638,Negril Hills Golf Club,"Sheffield Negril, Westmoreland Jamaica",sbcsav@cwjamaica.com
http://www.cinnamonhilljamaica.com,Golf-Courses,876-953-2984,Cinnamon Hill Golf Course,"Rosehall Montego Bay, St James Jamaica",marketing@rosehall.com
http://www.rosehall.com/golf/whitewitch,Golf-Courses,876-632-7444,White Witch Golf Course,"Rose Hall Montego Bay, St James Jamaica",golf@rosehall.com
http://www.epsolja.com,Lightning-Protection-Equipment,876-754-1719,Electronic Power Solutions Ltd (EPSOL),50 Hagley Park Rd Kingston 10 Jamaica,epsol@cwjamaica.com
http://www.swissstoresjamaica.com,Duty-Free-Shops,876-922-8050,Swiss Stores Ltd,"107 Harbour St, Kingston, Jamaica",info@swissstoresjamaica.com
http://www.creativesoundsja.com,Sound-Video-Recording-Service,876-927-7931,Creative Sounds Ltd,190 Mtn View Ave Kingston 6 Jamaica,creativesoundsofja@gmail.com
http://www.tajmahalsjewellers.com,Duty-Free-Shops,876-952-2291,Tajmahal's Duty Free Store,"34 City Centre Building, Montego Bay, St James, Jamaica",sunil@cwjamaica.com
http://www.kgn11.com,Sound-Video-Recording-Service,876-336-3518,Kingston 11 Productions,"153 Olympic Way, Kingston 11, Jamaica",music@kgn11.com
http://www.ncu.edu.jm,Sound-Video-Recording-Service,876-963-7711,Northern Caribbean University,"Manchester Rd Mandeville, Manchester Jamaica",info@ncu.edu.jm
http://www.tropicanajewelers.com,Duty-Free-Shops,876-953-2242,Tropicana Jewellers,"Shop 25 Shoppes At Rosehall, St James, Jamaica",shop@tropicanajewelers.com
http://www.trafalgartmc.com,Travel-Agencies,876-929-0074,Trafalgar Travel Ltd,14 Garelli Ave Kingston 10 Jamaica,sales@thetrafalgartravel.com
http://www.colorsdutyfreejewellers.com,Duty-Free-Shops,876-974-2769,Colors Duty Free Jewellers,"Shop 10 Tajmahal Shopping CentreOcho Rios, St Ann Jamaica",colors@cwjamaica.com
http://www.thextraordinarystore.com,Duty-Free-Shops,876-979-1070,Xtra Ordinary (XO) Store The,"Sangster Intl Airport Montego Bay, St James Jamaica",dwoung@diddenterprise.com
http://www.sams.com.jm,Security-Management-Services,876-978-6378,Security Advisory & Management Services Ltd (S A M S),7A Barbados Ave Kingston 5 Jamaica,info@sams.com.jm
http://www.sentryja.com,Security-Management-Services,876-927-7790,Sentry Services Security Co Ltd,9 Latham Ave Kingston 6 Jamaica,info@sentryja.com
http://www.airwaysintl.com,Concierge-Services,876-755-4585,Airways International Limited,Marcus Garvey Dr Kingston 11 Jamaica,reservations@airwaysintl.com
http://www.shieldscsc.com,Security-Management-Services,876-946-1449,Shields Crime & Security Consultants,1 Sandhurst Ave Kingston 6 Jamaica,info@shieldscsc.com
http://www.riu.com,Concierge-Services,876-972-2200,Riu Mammee Bay,"Riu Ocho Rios, Mammee Bay, St Anns Bay, St Ann, Jamaica",clubhotel.ochorios@riu.com
http://www.villasonate.com,Concierge-Services,876-973-5944,Villa Sonate,"18 Mary Sunley Cres Runaway Bay, St Ann Jamaica",res@villasonate.com
http://www.tropicanajewellers.com,Duty-Free-Shops,876-953-3922,Samtani Jamaica Ltd,"Shop 25 Shoppes At Rosehall Rose Hall, St James Jamaica",
http://www.exoticdestinationsja.com,Travel-Agencies,876-755-0072,Centro Latino,Suite 21 134 Constant Spring Rd Kingston 10 Jamaica,centrolatino@yahoo.com
http://www.sandals.com,Concierge-Services,876-953-2231,Sandals Royal Caribbean Resort & Private Island,"Mahoe Bay, Rose Hall, St James, Jamiaca",
http://www.heraldprinters.com,Concierge-Services,876-922-2810,Herald Ltd The,"43 East St, Kingston, Jamaica",herald_printers@yahoo.com
http://www.ritualscoffeehouse.com,Coffee-Tea-Shops,876-754-1992,Rituals Coffee House,Shop 5 Village Plaza Kingston 10 Jamaica,rituals@mariland.net
http://www.knutsfordcourt.com,Coffee-Tea-Shops,876-929-1000,Knutsford Court Hotel Ltd,16 Chelsea Ave Kingston 5 Jamaica,salesm@knutsfordcourt.com
http://www.normawebstersalonspa.com,Coffee-Tea-Shops,876-953-0005,Norma Webster Salon & Spa,"Shop 6 Fairview Shopping Centre, Montego Bay, St James, Jamaica",normawebstersalonspa@yahoo.com
http://www.as.gdclicks.com,Gifts,876-968-6770,Azan Supercentre,Regal Plaza Kingston 5 Jamaica,azan@cwjamaica.com
http://www.cocolapalm.com,Concierge-Services,876-957-4227,Cocolapalm Resort,"Norman Manley Blvd Negril, Westmoreland Jamaica",cocolapalm@comcast.net
http://www.beaches.com,Concierge-Services,876-957-9270,Beaches Negril Resort & Spa,"Norman Manley Blvd Negril, Westmoreland Jamaica",bngfdesk@grp.sandals.com
http://www.gorgeousflowerjamaica.com,Gifts,876-920-3354,Gorgeous Flowers & Gift Items,Unit 50 85 Hagley Park Rd Kingston 10 Jamaica,sales@gorgeousflowersjamica.com
http://www.villagehoteljamaica.com,Concierge-Services,876-974-9193,Village Hotel The,"54 Main St Ocho Rios, St Ann Jamaica",villagehtl@cwjamaica.com
http://www.royaltonresorts.com,Concierge-Services,876-632-7401,Royalton White Sands,"Trelawny, Jamaica",infowhitesands@royaltonresorts.com
http://www.elmechja.com,Vending-Machines,876-929-5522,El-Mech Engineers Ltd,103 Montgomery Ave Kingston 10 Jamaica,elmech@flowja.com
http://www.jncb.com,Vending-Machines,1-888-NCB-FIRST,National Commercial Bank Ja Ltd,"The Atrium, 32 Trafalgar Rd, Kingston 10, Jamaica",ncbinfo@jncb.com
http://www.jamsew.com,Vending-Machines,876-929-2255,Jamsew Machine Sales & Services Ltd,31 Half-Way-Tree Rd Kingston 5 Jamaica,jamsew@cwjamaica.com
http://www.firstglobal-bank.com,Vending-Machines,876-929-3383,First Global Bank Ltd,"28 Barbados Ave, Inside Sagicor Centre, New Kingston, Kingston 5 Jamaica",fgb@gkco.com
http://www.medicalassociateshospital.com,Vending-Machines,876-926-1400,Medical Associates Hospital & Medical Centre,18 Tangerine Place Kingston 10 Jamaica,
http://www.advancedscale.com,Vending-Machines,876-968-9612,Advanced Scales & Equip Ltd,"10 Hagley Park Rd, Kingston 10, Jamaica",sales@advancedscales.com
http://www.asjamesrealtors.com,Valuation-Surveyors,876-754-0043,A S James & Associates,2A Strathairn Ave Kingston 10 Jamaica,ajames@asjamesrealtors.com
http://www.naijamaica.com,Valuation-Surveyors,876-925-7861,Langford & Brown,31 Upper Waterloo Rd Kingston 10 Jamaica,gordonlangford@naijamaica.com
http://www.kbrealestate.com.jm,Valuation-Surveyors,876-923-2432,K.B. Real Estate Co Ltd,20 Cassia Park Ave Kingston 10 Jamaica,info@kbrealestate.com.jm
http://www.mrgpropertyservicesltd.com,Valuation-Surveyors,876-906-2436,MRG Property Services Ltd,10 Dumbarton Ave Kingston 10 Jamaica,mrgproperysertyservicesltd@yahoo.com
http://www.solarbuzzjamaica.com,Glass-Tinting,876-906-4693,Solar Buzz Jamaica,6 Haining Rd Kingston 5 Jamaica,info@solarbuzzjamaica.com
